Respondent,Linux,Windows,Docker,Github,Slack,Jira,Overtime,EdLevel,JobSeek,DevOps,EdImpt,OpSys,OnboardGood,DevOpsImpt,OrgSize,UndergradMajor,PurchaseWhat,Learn,ConvertedComp,WorkWeekHrs,YearsCode
58542,0,0,0,0,1,0,5.0,1.0,3.0,3.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,-0.14109275369379937,0.06550034676386837,0.20263014114863218
57510,1,1,1,1,1,1,2.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,8.0,7.0,3.0,0.0,-0.34355525340862525,-0.11091421545396787,0.8847662024938864
587,0,0,0,1,1,0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,5.0,8.0,1.0,2.0,-0.21939329186670203,-0.11091421545396787,-1.0641939727782685
50157,0,0,0,0,0,0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,-0.26029464513335104,-0.11091421545396787,-0.5769539289602298
8692,0,1,0,1,0,0,5.0,3.0,0.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,0.0,0.0,0.2823812417453025,0.12430520083648046,-0.2846099026694065
45608,0,0,0,0,0,0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,0.0,2.0,3.0,4.0,0.03429603004558184,0.036097919727562336,0.5924221762030631
8015,1,0,1,1,1,0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0,2.0,3.5174812280885996,-0.11091421545396787,-0.08971388514219104
16394,1,1,1,1,0,1,2.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,-0.34461263269401454,0.12430520083648046,0.49497416743945544
28239,1,0,1,1,1,1,2.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,-0.3063066649460483,1.6532314067243947,-0.869297955251053
6836,1,0,1,1,1,1,4.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,3.0,11.0,3.0,3.0,-0.1666364738850823,-0.11091421545396787,0.49497416743945544
49442,0,1,1,1,1,1,2.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,2.0,7.5227057939570905,0.477134325272153,1.4694542550755327
20477,1,0,1,1,1,1,0.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,5.0,5.0,0.0,0.0,-0.1995954668376141,-0.11091421545396787,0.7873181937302787
28286,1,0,1,1,1,1,4.0,6.0,1.0,2.0,2.0,1.0,2.0,0.0,5.0,12.0,0.0,0.0,-0.007116389875672027,-0.4049384858170283,1.5669022638391406
7482,0,0,0,1,0,1,4.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,-0.42063980540333024,0.18311005490909255,0.20263014114863218
18852,1,0,1,1,1,1,4.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,1.0,2.0,0.07298810144169779,0.18311005490909255,0.5729325744503416
1188,1,1,0,1,0,0,1.0,1.0,2.0,0.0,4.0,3.0,2.0,4.0,3.0,5.0,0.0,2.0,-0.12727312685172676,-0.11091421545396787,2.2490383251843946
32263,0,1,0,1,0,1,4.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,-0.38005726801212436,-0.4049384858170283,-0.869297955251053
21809,1,1,0,1,1,1,1.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,5.0,2.0,1.0,0.0,-0.375176501356157,-0.11091421545396787,-0.2846099026694065
16082,0,0,0,1,1,1,4.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,3.0,7.0,2.0,0.0,-0.3162163915669201,0.7123537415626013,-0.38205791143301426
26787,1,1,1,1,1,1,3.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,-0.4486002780976582,-1.2870112969062095,-1.1616419815418761
50185,1,0,1,0,0,1,3.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,-0.2755705716275735,-0.11091421545396787,-0.9667459640146607
7297,1,1,1,1,1,1,4.0,3.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,7.0,1.0,0.0,-0.05117386010022543,-0.6989627561800887,-0.479505920196622
19983,0,0,0,1,1,1,2.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,-0.2605549847301325,0.18311005490909255,-0.7718499464874452
53789,0,0,0,1,0,1,3.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,6.0,1.0,1.0,0.0,-0.28669708547155615,-0.22852392359919205,-1.4539860078326994
972,0,1,0,0,0,0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,8.0,1.0,2.0,-0.1472992496810692,-0.11091421545396787,0.10518213238502444
24087,1,0,1,1,1,1,4.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,0.08223215973972227,-0.11091421545396787,0.9822142112574941
55172,1,0,0,1,1,1,1.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,-0.2874821094864664,-1.2870112969062095,-0.6744019377238375
13521,0,1,0,0,0,0,0.0,8.0,0.0,0.0,4.0,3.0,2.0,0.0,9.0,12.0,0.0,2.0,-0.4743338459333632,-0.11091421545396787,-0.2846099026694065
32025,0,0,0,1,1,1,2.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,6.0,2.0,0.0,-0.24961671644074568,0.7711585956352134,-0.6744019377238375
33365,1,0,0,1,0,0,4.0,3.0,2.0,0.0,4.0,1.0,0.0,1.0,8.0,2.0,3.0,0.0,-0.33760909701813685,0.3595246171269288,-0.38205791143301426
34421,0,1,0,1,1,0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,5.0,3.0,1.0,0.0,-0.4582328431785719,-0.11091421545396787,-0.9667459640146607
27792,1,1,0,1,1,1,1.0,3.0,1.0,0.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,0.0,-0.09523133032477882,-0.11091421545396787,-0.38205791143301426
29500,0,1,0,0,0,0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,8.0,2.0,3.0,3.0,-0.17115436719538193,0.5359391793447651,1.9566942988935716
57493,1,1,0,1,1,1,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,-0.3776317040150344,-0.11091421545396787,0.9822142112574941
17468,0,0,1,0,0,0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,5.0,11.0,1.0,0.0,-0.4529940094464159,-1.9926695457775545,-0.5769539289602298
6302,1,0,1,0,1,1,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,7.0,2.0,1.0,2.0,-0.4709694572980337,-1.8162549835597184,-0.7718499464874452
29589,0,1,0,0,1,1,2.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,4.0,2.0,3.0,3.0,0.16169180990198725,1.0651828659982738,1.9566942988935716
370,0,1,1,1,1,0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,0.0,-0.23072247007371766,-0.11091421545396787,-0.479505920196622
2755,1,1,1,1,1,1,2.0,9.0,1.0,3.0,2.0,4.0,3.0,5.0,9.0,3.0,3.0,0.0,-0.16827861595708837,-0.14031664249027392,1.4694542550755327
6199,0,1,0,0,0,0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,8.0,3.0,3.0,1.0,-0.42352356709075556,-0.6989627561800887,2.4439343427116103
38294,0,0,1,1,0,1,5.0,1.0,3.0,3.0,0.0,3.0,3.0,5.0,3.0,6.0,2.0,0.0,-0.29975571964611375,-0.651918872921999,-0.6744019377238375
46655,0,1,0,1,1,0,2.0,3.0,2.0,0.0,4.0,3.0,0.0,5.0,3.0,2.0,1.0,0.0,-0.25362194100661417,0.006695492691256291,0.20263014114863218
57557,0,0,0,1,0,0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,-0.25477144045701844,-0.4049384858170283,-1.0641939727782685
17346,0,0,1,1,1,1,4.0,3.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,-0.29549255861820334,-0.11091421545396787,-0.5769539289602298
54368,0,0,0,1,0,1,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,11.0,1.0,2.0,0.004899283821933446,-0.11091421545396787,0.8847662024938864
61860,1,1,1,1,1,1,4.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.17311871558841005,-0.6989627561800887,0.20263014114863218
21052,1,1,0,1,0,0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,4.0,3.0,8.0,0.0,0.0,-0.28626452121844237,-0.32261169011537144,0.0077341236214167
52975,0,1,0,1,0,0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,0.0,2.0,1.0,0.0,-0.379502143887295,0.006695492691256291,0.6898701849666709
32790,0,0,1,1,1,0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,-0.3333691662927085,-0.6989627561800887,-0.9667459640146607
29819,1,0,1,1,1,1,0.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,8.0,1.0,2.0,-0.25827601195215333,-0.22852392359919205,-0.5769539289602298
55256,0,1,0,1,0,1,3.0,8.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,12.0,0.0,2.0,-0.29739023401751186,0.19487102572361512,-0.869297955251053
19196,0,0,1,1,1,1,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,-0.2029999077186023,-0.4049384858170283,-0.7718499464874452
4209,1,1,0,0,0,1,3.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,-0.076434811437158,0.18311005490909255,0.3000781499122399
51396,1,1,1,1,0,1,2.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,1.0,3.0,-0.359127566520722,0.477134325272153,-0.38205791143301426
1066,0,1,0,1,1,1,0.0,3.0,2.0,2.0,4.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,-0.28621645852365196,-0.11091421545396787,-0.479505920196622
62240,1,0,1,1,1,0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.31774398421634237,0.477134325272153,-0.7718499464874452
21318,1,1,1,1,1,1,1.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,7.0,2.0,2.0,2.0,-0.3594640053842549,-0.4049384858170283,0.0077341236214167
40554,1,1,0,1,0,0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,6.0,0.0,3.0,-0.36681759768718947,0.5241782085302424,0.0077341236214167
16456,1,1,1,1,1,1,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,7.0,0.0,2.0,-0.27126495521926486,-0.25792635063549807,-0.5769539289602298
14354,0,1,0,1,0,1,1.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,8.0,3.0,3.0,2.0,0.07404548072708707,19.58871189887108,1.4694542550755327
31995,0,0,0,0,0,0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,5.0,2.0,2.0,1.0,-0.43381699422503756,0.18311005490909255,0.5924221762030631
48113,1,0,1,0,1,1,4.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.09301422427104024,0.18311005490909255,-0.479505920196622
54657,0,0,0,1,1,0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,7.0,7.0,2.0,0.0,-0.23072247007371766,-0.11091421545396787,-0.479505920196622
59279,1,1,1,1,1,1,4.0,3.0,2.0,2.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,7.5227057939570905,-0.11091421545396787,0.49497416743945544
60921,1,1,1,1,1,0,2.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0,7.0,1.0,2.0,-0.07520520749543637,-0.11091421545396787,0.49497416743945544
52757,1,1,1,1,0,1,2.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,8.0,3.0,3.0,-0.10977830594801319,1.0651828659982738,0.49497416743945544
43708,1,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.09301422427104024,-0.11091421545396787,-0.6744019377238375
19647,0,1,0,1,0,1,3.0,0.0,2.0,2.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.147286331914507,-0.11091421545396787,0.49497416743945544
15930,1,0,0,0,0,0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,5.0,8.0,8.0,2.0,3.0,-0.452657570582883,-0.6989627561800887,-0.479505920196622
15125,1,0,1,1,1,1,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,7.0,0.0,2.0,-0.19333129561659576,-0.11091421545396787,0.9822142112574941
54864,0,0,0,1,0,0,2.0,9.0,2.0,2.0,4.0,3.0,2.0,0.0,7.0,2.0,3.0,0.0,-0.47029657957096777,0.18311005490909255,-0.869297955251053
37305,0,1,0,1,0,0,3.0,2.0,0.0,3.0,5.0,3.0,3.0,5.0,1.0,11.0,2.0,0.0,0.3750357037173646,-0.70484324158735,-1.0641939727782685
20455,1,0,1,1,1,1,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.12296670939850496,0.477134325272153,-0.479505920196622
29601,1,0,1,1,0,1,4.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,-0.011490095101600418,-0.22852392359919205,0.49497416743945544
1005,0,0,0,1,0,1,2.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,6.0,1.0,2.0,2.0,-0.27410706257120515,0.18311005490909255,-0.654912335971116
46138,1,1,0,1,0,0,4.0,1.0,1.0,0.0,3.0,1.0,2.0,4.0,4.0,3.0,0.0,0.0,1.9021741606738374,-0.11091421545396787,0.0077341236214167
48832,1,0,1,1,1,0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,-0.14137952777271556,-0.11091421545396787,0.10518213238502444
14939,1,1,0,1,1,1,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,-0.4676050686627041,0.7123537415626013,-0.7718499464874452
26256,1,0,0,0,0,0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,7.0,2.0,3.0,-0.03218749356818246,-0.49902625233320774,0.10518213238502444
21892,0,0,0,1,0,1,4.0,2.0,2.0,1.0,3.0,3.0,2.0,0.0,4.0,2.0,1.0,0.0,-0.44150702539150505,1.0651828659982738,0.3000781499122399
20382,1,1,0,1,1,1,2.0,9.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,0.0,-0.0770195742237748,4.593474110354999,0.3000781499122399
60102,1,1,1,1,1,1,1.0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,8.0,8.0,3.0,3.0,0.31330157539380726,-0.11091421545396787,2.541382351475218
1218,1,1,0,0,0,1,1.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,-0.3539367954833564,-0.11091421545396787,-0.5769539289602298
33131,0,0,1,1,1,1,4.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,-0.4374136858851875,0.18311005490909255,-0.869297955251053
50513,0,1,0,1,1,0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,-0.27992024550610667,-0.11091421545396787,-0.08971388514219104
26525,1,1,0,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,8.0,3.0,2.0,-0.08684038485928433,0.477134325272153,2.151590316420787
14183,1,1,0,1,0,0,3.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,-0.2931166594057302,-0.4049384858170283,0.9822142112574941
27053,1,0,0,1,0,1,2.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,6.0,7.0,2.0,2.0,-0.32755037604341475,-0.11091421545396787,0.0077341236214167
6419,0,1,0,1,0,0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,5.0,8.0,12.0,3.0,2.0,-0.0547865726586388,-0.4049384858170283,-0.5769539289602298
2213,0,1,0,0,0,0,1.0,5.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,-0.08722088119304185,-0.9929870265431492,3.223518412820472
46280,1,1,0,1,1,1,4.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,5.0,6.0,0.0,0.0,-0.4690469495064168,-0.11091421545396787,-0.9667459640146607
40140,0,0,0,0,0,0,0.0,3.0,2.0,2.0,4.0,4.0,3.0,0.0,5.0,8.0,3.0,4.0,-0.17418151592226536,0.06550034676386837,-0.7718499464874452
11217,0,0,0,0,1,1,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,1.0,0.0,-0.2755705716275735,-0.11091421545396787,-0.9667459640146607
53904,1,1,0,1,1,0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,0.0,-0.1472992496810692,1.0651828659982738,-0.1871618939057988
42243,1,1,0,1,0,1,1.0,5.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,8.0,2.0,0.0,-0.08429306203539198,-0.11091421545396787,2.2490383251843946
61817,1,0,1,1,1,1,0.0,8.0,2.0,0.0,3.0,2.0,0.0,0.0,6.0,12.0,2.0,3.0,-0.14109275369379937,0.06550034676386837,0.20263014114863218
26908,0,0,0,1,0,1,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,3.0,-0.3954749794559785,0.18311005490909255,-0.2846099026694065
5866,1,1,1,1,1,1,3.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,-0.2862685264430082,-0.11091421545396787,0.0077341236214167
1382,0,0,0,1,0,1,1.0,3.0,0.0,2.0,1.0,3.0,0.0,4.0,3.0,3.0,1.0,3.0,-0.0631895337978309,-0.11091421545396787,0.0077341236214167
2198,0,1,0,0,1,1,2.0,9.0,1.0,0.0,2.0,3.0,0.0,4.0,3.0,2.0,0.0,3.0,3.5174812280885996,0.006695492691256291,1.2745582375483173
60386,1,0,1,1,1,1,1.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,7.0,0.0,2.0,2.0,0.14908736819319912,-0.11091421545396787,0.0077341236214167
58052,0,1,0,1,0,0,2.0,1.0,0.0,2.0,4.0,3.0,0.0,4.0,3.0,1.0,2.0,2.0,-0.37812034141207035,0.3595246171269288,-1.0641939727782685
29602,0,0,0,0,0,0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,-0.448940722185757,-1.9338646917049425,-1.0641939727782685
36600,1,1,0,1,0,0,0.0,1.0,3.0,2.0,4.0,3.0,1.0,0.0,9.0,2.0,2.0,0.0,-0.4507831254860565,-0.11091421545396787,-0.479505920196622
3717,0,0,0,0,0,0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,5.0,1.0,3.0,0.4820609114317629,0.006695492691256291,0.4754845656867339
7080,1,0,1,1,1,1,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,5.0,10.0,3.0,0.0,-0.18735149533975412,-0.5225481939622525,-0.479505920196622
3217,0,0,0,1,1,1,1.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,5.0,6.0,0.0,0.0,-0.2020106172508328,-0.11091421545396787,1.4694542550755327
6191,1,0,1,1,1,1,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,3.0,2.0,2.0,-0.2349215475085742,-0.11091421545396787,-0.2846099026694065
13309,1,0,1,1,0,0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,-0.1760127045937804,-0.4049384858170283,0.0077341236214167
31576,1,0,1,1,1,1,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,8.0,2.0,3.0,0.0,-0.40763884646252113,0.006695492691256291,0.0077341236214167
41725,1,1,1,1,1,1,0.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,6.0,2.0,1.0,0.0,-0.23072247007371766,-0.11091421545396787,-0.479505920196622
30411,1,0,1,1,1,1,4.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,5.0,2.0,2.0,0.0,-0.2978396202138023,-2.0514743998501666,-1.1616419815418761
31824,1,1,1,1,1,1,3.0,3.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.3826164299893768,-0.11091421545396787,-0.5769539289602298
62858,1,1,1,1,0,0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,5.0,2.0,2.0,2.0,-0.1800179291596489,-0.052109361381355794,0.7873181937302787
16724,1,1,1,1,0,0,4.0,3.0,2.0,0.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,-0.22796847766222647,-0.6989627561800887,-0.479505920196622
15722,1,1,0,1,1,1,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,-0.3965203430676702,-0.11091421545396787,-0.08971388514219104
19354,0,0,0,0,0,0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,5.0,9.0,2.0,3.0,0.0,0.9140852602740809,-0.9929870265431492,0.20263014114863218
1797,0,0,0,0,0,0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,4.0,6.0,1.0,1.0,2.0,-0.3824724184253431,-0.11091421545396787,-1.4539860078326994
30243,1,1,0,1,0,0,2.0,5.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,0.0,3.0,-0.05517908466609392,0.477134325272153,0.20263014114863218
60960,0,1,0,1,0,0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,-0.13423901341668523,0.7711585956352134,1.8592462901299638
29139,0,0,0,0,1,0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,5.0,4.0,7.0,1.0,3.0,-0.3838317916429988,0.18311005490909255,-0.1871618939057988
56886,0,0,0,1,1,0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,-0.2578899083040036,-0.11091421545396787,-0.38205791143301426
11277,0,0,0,0,0,1,4.0,1.0,2.0,2.0,1.0,3.0,0.0,5.0,3.0,2.0,1.0,3.0,-0.42064781585246197,-0.11091421545396787,0.3000781499122399
43512,1,0,0,1,0,0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,8.0,10.0,3.0,2.0,-0.30241038248837143,-0.9929870265431492,-1.0641939727782685
24274,0,0,0,1,1,0,4.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,5.0,5.0,2.0,3.0,-0.19542602806454498,-0.25792635063549807,0.49497416743945544
16660,1,1,1,1,1,1,4.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,9.0,2.0,1.0,2.0,-0.41007402299856915,-1.9926695457775545,-0.9667459640146607
53397,1,0,1,1,1,1,0.0,1.0,0.0,1.0,4.0,2.0,2.0,4.0,7.0,8.0,1.0,0.0,-0.3075082323158088,-0.11091421545396787,-0.869297955251053
42703,0,1,0,0,1,0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,3.0,0.0,-0.4537630125630627,0.03021743432030104,-0.9667459640146607
20827,1,1,0,1,0,1,4.0,9.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,6.0,1.0,3.0,-0.2039411354915814,-0.11091421545396787,-0.6744019377238375
35705,0,0,0,1,1,0,4.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,4.0,7.0,0.0,3.0,0.07298810144169779,-0.11091421545396787,-0.08971388514219104
6632,1,1,0,1,1,1,2.0,1.0,0.0,0.0,4.0,3.0,0.0,4.0,3.0,2.0,1.0,2.0,-0.42540602263671373,-0.11091421545396787,0.0077341236214167
16536,1,0,1,1,0,0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,-0.36715403655072243,-0.11091421545396787,-0.7718499464874452
16652,0,1,1,1,0,0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,12.0,0.0,2.0,-0.1032417794565158,-0.28732877767180415,1.5669022638391406
40743,1,1,1,1,0,0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,2.0,2.0,-0.42718434234395936,0.18311005490909255,-0.38205791143301426
14650,1,1,1,1,1,1,4.0,1.0,2.0,0.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,2.0,-0.08722088119304185,0.18311005490909255,1.9566942988935716
36936,0,0,0,0,0,0,0.0,6.0,3.0,2.0,2.0,4.0,1.0,0.0,4.0,12.0,3.0,4.0,-0.4807261843404893,0.24191490898170462,-1.1616419815418761
59127,0,1,0,0,0,1,3.0,3.0,2.0,2.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,1.0,0.16911349102254156,-0.052109361381355794,2.4439343427116103
28812,1,1,0,0,0,0,4.0,8.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,12.0,0.0,0.0,0.19430234831728851,1.6532314067243947,-0.869297955251053
16536,1,0,1,1,0,0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,-0.36715403655072243,-0.11091421545396787,-0.7718499464874452
16206,1,0,1,0,0,1,0.0,3.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,0.1130403471003827,-0.4637433398896404,0.49497416743945544
38641,0,0,0,0,0,1,2.0,1.0,2.0,2.0,1.0,4.0,0.0,4.0,5.0,2.0,3.0,1.0,-0.22796847766222647,0.477134325272153,0.9822142112574941
29434,0,1,0,1,0,0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,4.0,3.0,1.0,2.0,0.0,1.2768120147226554,-0.651918872921999,-0.479505920196622
34889,0,1,0,1,0,0,3.0,5.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,6.0,0.0,2.0,-0.2358163146765892,0.28895879223979415,0.49497416743945544
24428,1,0,1,1,0,0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,5.0,2.0,1.0,2.0,-0.24966397809062293,0.18311005490909255,-0.7718499464874452
14816,1,1,1,1,0,0,4.0,8.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,12.0,0.0,2.0,-0.1409517697890808,1.6532314067243947,1.079662220021102
52628,1,1,1,1,1,0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,12.0,1.0,0.0,-0.27126495521926486,-0.3461336317444162,-0.1871618939057988
6636,0,0,0,1,1,0,2.0,3.0,2.0,2.0,4.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,2.5343427852522566,-0.11091421545396787,-1.259089990305484
22672,1,0,0,0,1,0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,-0.39070475699802915,-0.11091421545396787,0.49497416743945544
6973,1,1,0,1,0,1,2.0,2.0,1.0,2.0,0.0,3.0,2.0,4.0,6.0,6.0,1.0,0.0,-0.4305967936740793,-0.11091421545396787,-0.7718499464874452
51058,0,0,0,1,0,0,0.0,3.0,2.0,2.0,0.0,3.0,2.0,4.0,3.0,7.0,1.0,2.0,-0.4354030631531215,0.18311005490909255,-0.5769539289602298
36352,0,1,1,1,1,0,2.0,3.0,2.0,0.0,3.0,2.0,0.0,4.0,4.0,7.0,0.0,3.0,-0.4873668466706993,1.0651828659982738,-0.7718499464874452
